,amount,aot_0_max,aot_0_mean,aot_0_min,aot_0_std,ncs_412_max,ncs_412_mean,ncs_412_min,ncs_412_std,ncs_443_max,ncs_443_mean,ncs_443_min,ncs_443_std,ncs_469_max,ncs_469_mean,ncs_469_min,ncs_469_std,ncs_488_max,ncs_488_mean,ncs_488_min,ncs_488_std,ncs_531_max,ncs_531_mean,ncs_531_min,ncs_531_std,ncs_547_max,ncs_547_mean,ncs_547_min,ncs_547_std,ncs_555_max,ncs_555_mean,ncs_555_min,ncs_555_std,ncs_645_max,ncs_645_mean,ncs_645_min,ncs_645_std,ncs_667_max,ncs_667_mean,ncs_667_min,ncs_667_std,ncs_678_max,ncs_678_mean,ncs_678_min,ncs_678_std,nsst_0_max,nsst_0_mean,nsst_0_min,nsst_0_std,sst_0_max,sst_0_mean,sst_0_min,sst_0_std,aot_0_raw_ippa_mean,ncs_412_raw_ippa_mean,ncs_443_raw_ippa_mean,ncs_469_raw_ippa_mean,ncs_488_raw_ippa_mean,ncs_531_raw_ippa_mean,ncs_547_raw_ippa_mean,ncs_555_raw_ippa_mean,ncs_645_raw_ippa_mean,ncs_667_raw_ippa_mean,ncs_678_raw_ippa_mean,nsst_0_raw_ippa_mean,sst_0_raw_ippa_mean,aot_0_raw_ippa_std,ncs_412_raw_ippa_std,ncs_443_raw_ippa_std,ncs_469_raw_ippa_std,ncs_488_raw_ippa_std,ncs_531_raw_ippa_std,ncs_547_raw_ippa_std,ncs_555_raw_ippa_std,ncs_645_raw_ippa_std,ncs_667_raw_ippa_std,ncs_678_raw_ippa_std,nsst_0_raw_ippa_std,sst_0_raw_ippa_std,aot_0_raw_ippa_mean_ippa_std,ncs_412_raw_ippa_mean_ippa_std,ncs_443_raw_ippa_mean_ippa_std,ncs_469_raw_ippa_mean_ippa_std,ncs_488_raw_ippa_mean_ippa_std,ncs_531_raw_ippa_mean_ippa_std,ncs_547_raw_ippa_mean_ippa_std,ncs_555_raw_ippa_mean_ippa_std,ncs_645_raw_ippa_mean_ippa_std,ncs_667_raw_ippa_mean_ippa_std,ncs_678_raw_ippa_mean_ippa_std,nsst_0_raw_ippa_mean_ippa_std,sst_0_raw_ippa_mean_ippa_std,diff_amount,change_amount
2018.08.22,6,241,85.8982765868,16,77.3932981166,241,72.8075854404,1,67.0105830596,241,71.7603851444,1,67.4407300952,241,111.934532666,1,93.0758468006,241,76.2860665845,1,73.3476265757,241,120.059256937,1,99.0242247348,241,108.533593141,1,59.8032321869,241,110.361985283,1,58.3117221683,161,6.3435305135,1,17.0555830254,193,84.5669213974,16,79.7212727532,225,25.0169239905,16,30.4417107594,241,54.5365540044,1,53.1599518307,225,49.2216924911,1,47.9647248476,33.43947762675764,164.50305287805932,150.59944274225847,135.76889037403592,127.62577243343252,115.02818721697916,112.3605860543056,114.47863722471885,161.14376905745308,173.00421628873224,182.56848552673537,185.58987590333348,189.97408728327125,16.423616318701754,33.19971625958934,32.87342758599045,31.82020758235893,32.10830438825156,23.18578123225294,23.02883483198928,22.953582184176383,28.806567269649655,27.008177069906672,24.865788759026824,7.407748979618876,7.34568840860108,0.9364645588479396,2.9548401654158987,3.397510683360662,2.7864968308659908,1.8207004195920073,1.018545839914423,0.9884429305674621,0.9915426894957768,2.8169827838989874,2.6454337324958934,2.1595267122898307,1.4868099381402329,0.6928329070694416,-1,-1
2016.09.22,0,241,81.544332211,16,67.0509044848,241,78.6758849558,1,72.9349482423,241,83.7461538462,1,77.0552417906,241,80.5016611296,1,75.5630159343,241,66.7398648649,1,67.0971370342,225,60.4284164859,1,46.8490187634,241,69.8652321631,1,57.9958502306,225,85.1389913899,1,57.2395249388,241,203.591611479,16,78.3782565487,241,135.510186005,16,71.393767873,241,28.5345997286,16,42.3079645447,241,42.0176658673,1,49.0468129014,193,56.0258866166,1,49.9272922338,27.51074023610084,173.33275342909877,161.3916599741056,143.68067266065856,136.84872737042963,113.6041507298953,109.56766973853453,111.42317187132483,153.12773432616328,165.93494194953774,168.93402865334372,186.6838916978948,191.33537736375033,14.828999192498454,30.465944709634776,30.609714010315674,27.164476704975236,22.83245663765082,19.1812053489027,19.544912996732766,19.574090924672177,24.609555704192996,23.215428367590423,22.595656732677472,6.433208187098009,5.550819836400932,2.1707390657031707,1.809428995982599,2.385975605433842,2.4608734643212293,3.326811332440472,1.5757550009745973,1.758782999373321,1.907780902874473,4.3403140206236985,4.041614052463285,4.092733759995379,0.4145124601545879,0.37831792066942527,0,0
2016.07.01,0,241,113.744625,1,90.9301045233,241,77.4087139497,1,73.6414644317,241,91.8024622618,1,81.399072319,241,58.5250571587,1,51.5090749112,241,86.6609522618,1,65.6578336288,241,102.768290126,1,96.0031551733,241,116.191380333,1,88.6287920803,241,145.09280668,1,89.2356830103,241,91.3001731768,16,28.7422098935,241,19.6026138159,16,18.7307279447,241,160.96831471,16,48.2500298133,241,72.7511893916,1,53.5230238566,193,48.7548966757,1,45.5521810695,36.96717854439277,180.33168286239552,167.61581619778872,151.19987949759766,140.1350837079722,122.16078831229692,118.61030347036619,120.65700587577953,171.90142234032143,183.30545814086423,185.69608949961625,181.6005519141779,187.37783639260732,16.579437204493683,30.06419114532337,32.14412992635314,31.35512659343872,28.762112875756117,23.45004116871102,24.18319307408239,24.19833217084682,34.2047328412745,32.49627932050409,32.154234406325415,6.3529624747736255,6.529634700310978,1.0609690856951333,1.9561324563449942,2.4243134760760903,2.749491135740767,2.675354775471496,1.617463960364728,1.5641298305902047,1.513881509492576,2.366813481016359,2.305060991250427,2.326046063008437,1.9010994729450474,2.1435627060483218,0,0
2015.01.01,1,241,111.117570337,1,91.4151929222,241,60.3583822167,1,56.319715372,241,84.2360931834,1,71.310465603,241,120.203082337,1,86.3724208895,241,71.6911119468,1,75.5059379064,241,83.8908463069,1,41.0881798627,241,71.6003657753,1,50.3005076368,241,119.480702565,1,56.51048758,241,73.2729897298,1,95.1389620115,241,84.9602036094,1,60.766439695,193,132.103492885,16,81.1890589097,241,95.7232011747,1,87.6093260665,241,84.964797914,16,78.3332736422,25.629727393142396,146.8690931876046,126.85658991584641,110.94282473687133,102.01403088539725,87.02194814362423,85.08199938134027,87.49878885460703,119.96014403667542,130.34580540772055,136.05934169165732,162.15923681611036,165.52464486139866,14.560409984676614,21.913821434979187,19.835608541834407,20.773557202162372,20.504811909465005,20.175329110948905,20.061627040023055,19.960724839859108,22.274739726522355,22.78377582813964,23.03771415177896,12.291867849345214,11.14874068248669,1.500024867398919,2.38149965178936,1.422595325434134,1.170203344529029,0.9449027462431105,0.5419835931933976,0.4839831059141699,0.4954926843783943,1.303304874515432,1.2801085170171305,1.3974477421925426,2.3101112737620983,2.196440863266366,1,1
2018.12.11,0,241,88.3853317811,1,85.785254907,241,76.2928730512,1,69.8466182634,241,78.9188571429,1,63.111250877,241,118.213186813,16,97.6974284125,241,137.763157895,16,98.3634208743,241,83.3063973064,16,54.2679612675,241,84.823269514,16,50.8969734199,241,86.3630203291,16,54.2304864498,225,147.631299735,16,95.2189400985,241,59.6020793951,16,62.3140672918,225,55.1577981651,16,37.7145831031,241,109.864107486,16,90.0742962564,241,92.4604130809,16,79.0006464112,28.227714078559536,147.793220159905,125.20144238738976,108.13903751146321,99.3705092135827,84.80874977912418,83.13939859841771,85.38102307856256,122.76236130365005,133.54508129954806,136.22424141472013,173.24075565883047,175.36088497096577,14.662701115492544,24.003155053241503,21.406048752135128,20.600229707566985,21.23660787992219,23.337096050852754,23.188523851004128,22.92243361238091,21.38476372536098,20.484567928669083,20.340919997490943,9.840652609188068,9.885402385419384,1.1151173411916075,4.598489059268753,4.423991534955774,3.536031053915438,2.883200227466456,2.399922801300542,2.2065851013462563,2.1548107042207447,1.7348865416550294,1.4505317324121716,1.1533183074505575,2.14540959673756,2.3452112758475594,-1,-1
2016.05.31,0,241,104.505284792,1,88.9927511033,241,106.214285714,1,89.203522169,241,61.2549246813,1,56.0658022248,241,82.2416267943,1,69.2124631946,241,94.944579043,16,92.5630285338,241,76.5098536036,16,75.8205259488,241,59.0083632019,16,56.2162888916,193,61.6081043575,1,53.4018034067,161,90.9124956248,1,46.1050455713,193,70.8106132825,16,39.3851906147,193,29.8444136657,16,26.3040900959,241,81.5102392608,1,61.3984583191,193,74.7488872001,1,56.3561096318,33.19271088090894,181.5263127984786,165.62632964419015,145.78017564191293,133.96550485379748,118.15713395588047,115.43211685646845,118.07220924403347,170.7216885491783,182.4843832135529,184.9419837753472,175.13264113037664,179.2913111631414,16.19397628274535,31.524272662754335,29.96465627887501,23.82582655157396,19.431281272654154,15.22162941747595,15.460452118174295,15.320251283471672,21.058285843999517,19.60627458583095,18.83666695713756,8.847378694121469,8.531004965761982,0.4901611379152168,3.826571126861072,3.47559740871671,2.4377809620314452,1.6973454416540485,0.5618617666842006,0.7954364706914706,0.7914025653387793,1.477068707592896,1.4430491187709475,1.9152167838277487,2.6094678935676905,2.5633351684559287,-1,-1
2019.02.16,0,241,90.0075194322,1,72.131425718,241,79.9929325751,1,74.2185984523,241,64.3470527239,1,56.8781584456,241,65.9020401554,1,57.9201418561,241,79.9081472435,1,71.137072626,241,159.465973467,1,96.0766695547,241,159.617792869,1,96.2473147601,241,204.079853363,1,79.2584022344,241,97.1345534655,1,37.8190268806,241,68.9114217653,16,43.1317404127,241,122.126338754,16,63.7296272947,241,100.629461879,16,94.1581363763,241,96.1230769231,16,88.5234636342,30.951135709327293,142.00470563546259,126.61448361771622,113.60849731759946,106.20357725152147,93.00295279297895,92.19483859858697,94.66659402392368,124.81602687243397,135.6255535646063,138.50736920270555,159.62946895231227,162.77922373494667,16.220926150760203,18.682512473534448,16.598492548472645,17.009552699969653,17.488723183347396,18.815769868404,19.117919487632868,18.94415307815291,19.698668043622877,19.548241605450954,19.53115373907031,13.911335908837794,12.909672985776286,1.0587863135468671,2.289580077901373,0.7883540146461828,0.9098426949572571,1.068137975526197,2.0488392282039047,2.376524701926143,2.490224078775485,3.3551474331752686,3.4929500621293306,3.4910427358385383,0.8665850307102217,0.5648275158779813,0,0
2017.01.18,1,241,104.941642435,1,89.1604997143,241,104.135717834,1,90.4885215894,241,80.9465679012,1,72.9204701862,241,63.622300746,1,51.2486975073,241,61.0891491627,1,63.5670253451,241,166.753223004,1,91.334736545,241,52.3650728335,1,65.2053778461,241,189.752099958,1,75.4809427067,241,36.4366456362,1,33.1033909072,193,167.302094034,1,60.894045005,193,125.573743386,1,46.4193615644,241,112.29358112,16,91.4473812384,241,87.4412413695,16,77.989482868,30.760924043982385,146.1204933573589,126.26620684836342,111.28043810391463,102.91228784464538,87.67053118285638,85.71694837592229,87.84309741778833,114.6376424838788,124.30185150099368,126.57349635249332,164.6912722140339,166.05818150378676,13.967878332903187,21.770157868922087,18.746338601076623,18.2652850254779,18.461379560156836,19.362484651876713,19.208639244573664,18.87358115801178,15.184612857139944,15.248502530705482,15.185692742468953,11.127853284389255,10.697031040514599,0.5314108232389217,2.652716771215181,1.5347169813766333,0.9667662427284911,0.6962665353754749,0.3719771009902055,0.36621698540441616,0.393993245630221,1.9670603312957275,2.1706710831647302,3.150101638905342,0.9482415414613176,1.0621142069972929,1,1
2016.08.24,0,241,87.1186895811,1,80.1927885468,241,73.6300484653,1,67.8895680762,241,84.0027793218,1,77.9083175279,241,76.1489588895,1,66.2634383936,241,70.2985961123,1,57.3057422723,241,76.3904320988,1,58.215465849,241,70.0926234054,1,68.740323907,241,70.6309060589,1,67.1177643148,241,84.1665771091,1,90.7189931193,161,62.4800894855,16,46.8806083367,161,72.6029792746,1,33.6624668594,241,57.5600628108,1,54.8631571467,193,55.2219296146,1,49.6431442347,35.14890649168508,173.15710669386797,160.7648419725922,144.3022697414097,133.62519893615885,116.83387415485511,113.40840178161349,115.68746782307767,161.43878106875448,173.27376819798553,176.44964164788567,187.95349659038834,191.88000530201424,17.74496197586813,31.936742058297693,32.5259971437974,29.068218987253918,25.75002268820998,21.611506089816753,21.46319062637123,21.010854225349906,27.710535072992503,25.863229845815876,24.686978350385232,6.843521754742917,6.475368390542902,0.4679407028504226,2.8520790748662117,2.6856285455525195,2.5001478631225273,2.040362490172601,1.5499029548701053,1.639241851015732,1.574017992300561,2.0366495319575666,1.7681833890812337,1.644694771503493,0.28013011207055205,0.1696342004569079,0,0
2015.11.06,4,241,102.963533225,1,85.2339109615,241,86.0883333333,1,79.6048189322,241,100.147963425,1,87.7195886704,241,70.4148845167,1,60.0017235353,241,77.0025773196,1,62.7933185336,241,82.734001542,1,87.1786653046,241,77.2001755926,1,73.5049666545,241,63.76,1,65.1307962658,241,77.1226831421,1,45.2849363559,241,85.0856164384,1,76.6918951351,241,63.3633776091,1,60.5374241393,241,89.9156626506,16,84.1448175287,241,84.8046571798,1,72.3339737316,26.593738440705444,161.32546309549465,142.27253881510597,125.2228937558098,115.45371457428023,96.71270066935351,94.00382120123385,96.16561111879497,133.90293891546074,147.58865026089308,151.18077682569907,179.60023257019694,183.5267787248751,15.616727087684644,25.58369384151049,24.855134620128002,22.655661605727158,21.989408091282964,21.26417792978782,21.03728850781709,20.85492721300582,22.607626539267034,19.953161425164588,21.95057902536684,8.13164828835653,7.878205180497923,0.8441091092459482,2.5828435907080034,3.043638575313373,2.8532221951373318,2.4930298789175356,2.866168361761408,2.747816525243862,2.641250200535563,7.71774315006461,4.743516722109877,4.284735878241221,1.6241170269926906,2.086226522949214,-1,-1
2018.05.02,6,241,111.922436751,1,90.9422581468,241,74.3294930876,1,70.729759461,241,86.4238883479,1,82.6574258568,241,77.0075200535,1,67.8500758859,241,70.1586610879,1,56.2630694653,241,129.402324542,1,93.7263711632,241,106.23693478,1,91.2112645706,241,130.23377227,1,100.294446628,241,42.3841421736,1,39.2488817391,225,68.5683590036,1,33.4748948082,225,15.8785267547,1,26.6495226601,241,95.737502836,16,81.5074351724,241,98.8158354841,1,84.909638496,31.159027260742754,162.03970259765984,143.24540815978034,127.6543995601123,118.15872500870896,113.55971441451902,111.30709831217,114.02947384239178,160.14879679783607,172.27629421930178,175.10920519668582,165.77556572110788,170.08784917291504,15.117831988922033,26.218008653674712,25.62602707289586,23.164495746340805,21.632674363160177,18.8187051006878,19.220913119847953,19.0176823364196,20.564044505853566,19.246642295458663,18.361132861428576,9.675965140237537,9.867857879450382,1.1091752722827368,3.924485276297863,3.3048644275281873,2.6953259086209584,2.116833221656428,2.187753406774118,2.2361071014310543,2.305499944432423,2.693103841655395,2.67102209451986,2.723996060239388,1.598644286405048,1.8503114011653536,2,1
2014.09.07,1,241,97.4906976744,1,86.2671548533,241,86.3238434164,1,76.9482162514,241,89.1857988166,1,78.6470042507,241,73.0141509434,1,65.7241576142,241,92.4242774566,1,82.8122417731,241,92.9042944785,16,84.9840297878,193,97.0705882353,16,77.2739037048,193,82.4287598945,1,61.0271972441,193,73.281886388,16,46.115643628,193,77.5796954315,16,47.0533339676,193,67.6860335196,16,48.806112533,241,53.4354636591,1,55.3357622785,225,68.9019709544,1,59.6015925135,31.802386106128104,180.4190362159174,165.77238215649803,155.2913150441597,134.91522196259103,114.70005758957828,115.98309329993738,118.24823741167408,169.83967323669117,173.9729130397368,176.12381097379344,187.20283367057473,191.70309741849283,14.62908919665005,33.330920191608534,36.73565558262284,32.36065362067998,28.637836649245646,21.19326520794899,21.23869449433529,21.64339811012803,32.490388115106825,31.892306496923183,31.160829556135702,7.877104224850025,7.247990253658725,0.783576268481816,1.6877630163371007,2.759783075075892,2.3618507906780852,2.649429869739046,2.699843636779244,1.6040505290736715,1.5016498580353512,2.2945352530832057,2.886018529572315,2.9132959917056405,0.7020083737799887,0.3610749814340613,0,0
2015.04.02,1,241,83.0744444444,1,77.3189355291,241,81.9261931188,1,75.4636765115,241,90.3548034934,1,84.9985209791,241,80.2292923752,1,79.3874041134,241,56.641405821,1,50.3686728625,241,88.8146453089,1,75.2916827889,241,96.7186223001,1,66.7371243672,241,80.0281862745,1,57.379096587,161,92.7782426778,1,62.1611903457,161,20.0706586826,1,32.4743810797,161,27.7616304829,1,36.2296725106,241,89.8327563972,16,86.010220835,241,87.5033702149,16,86.8941796448,34.52794365469417,158.14119042446376,138.52633888990013,123.83589534317035,116.20801014626356,109.76331843883764,108.27311680533619,111.13577967106848,154.3756348754323,165.84250979102688,170.7821629006764,162.3760699918082,166.33472353429653,16.85842046881153,20.54761382525026,17.619350854244857,15.95664082215292,15.854407552097413,17.834287285324315,18.76367948759646,19.091489297166355,22.61383478259876,20.840498251086636,21.069975053248836,11.300193531204702,10.732875372023901,1.671535227121219,3.6532758826142606,2.646009747270919,2.0989341609816847,1.8788264432772237,3.347626169665544,3.4273030000175084,3.652185228903884,7.883384410802033,7.870546981028429,7.975533930943217,1.959091086237312,2.250671242885286,0,0
2017.02.07,1,241,89.5595534843,1,80.3972822279,241,106.676269901,1,88.708350126,241,71.117335352,1,61.3553857996,241,71.6702220287,1,58.4508943448,241,75.8253518054,1,72.543591307,241,129.026099768,1,103.499647176,241,81.0471738207,1,84.6980782277,241,142.245554104,1,102.521176188,241,72.0856392458,16,43.0522843181,241,100.728178471,16,80.152386087,241,35.2077280927,16,30.9279987719,241,115.26034279,16,95.3470357255,241,87.4495509446,16,84.9257738539,30.263367311072056,143.2875450493727,126.38802090247827,112.24395791688319,104.35541201722772,88.43781158689157,87.35125857051135,89.57045745324004,116.24833862131345,126.40524986291868,128.93714763071932,160.08394732727115,162.09482095625188,16.393661356755004,24.04930780329263,21.072732682761284,19.616930717954876,18.8285591736328,19.344877667339713,19.195459769174967,19.008678353880903,16.173167144063285,16.35086090441118,16.383528596880424,11.53110862299822,11.066296758391735,0.453368542302607,2.9139440550247198,1.38696117020126,0.8911829197706485,0.7672191300117929,0.46947064395032456,0.6389918918460532,0.6606206596247756,1.5513479954120053,1.6346849513564776,1.6968088538334032,1.764301629634285,1.6422036327060343,0,0
2015.07.06,3,193,70.2344454463,1,54.6619832365,241,95.4764679516,1,81.0288296238,241,78.8685999094,1,72.8439372271,241,97.5062388592,1,87.5545384212,241,105.400092081,1,91.2353909191,241,76.1501782531,1,56.3413583313,241,71.9881161972,1,64.9867425508,241,78.6115585031,1,65.397894778,241,91.9834666667,16,69.8388411033,241,106.693367786,16,95.253489445,241,105.727029438,16,91.1186915074,241,88.9917101627,1,77.9637280081,241,85.5692487209,16,68.6122036335,35.60880609365674,171.15435251505778,157.47173612241576,141.30344497802378,131.7803021053774,122.23090984318195,119.29595338868089,120.98322616528297,168.09115727928807,176.8463868088339,178.6749789733572,177.39368936075013,183.48100286067387,16.558460790963096,32.06417638325969,35.442028346689106,35.013785349268,33.194958462783525,29.341378179935177,29.871455376111918,30.051745297035975,33.22000092318449,33.18398506652512,33.363874104441656,8.50513433383034,8.569230933060833,1.6561984121070876,3.8015292696392518,3.246708607794844,2.3465515071130914,1.8014771376186514,1.8778318278254744,1.798281282136065,1.6578174816139808,2.1036581753438255,2.7136637440716243,2.823366836110609,0.9955506560170229,1.3703031522881197,2,1
2017.07.21,1,241,89.7201492537,1,82.8376404096,241,96.072519084,1,84.3073625623,241,78.4685714286,1,77.1928041481,241,90.1395793499,1,76.7047530531,241,106.434782609,1,90.0711753846,193,65.3398230088,1,48.7611980147,225,100.61784897,16,75.6220153187,225,112.154506438,16,70.8389468109,161,112.160211268,16,55.2160357139,65,24.4347133758,16,17.7639477473,65,23.729281768,16,16.9069168896,241,57.9805512803,1,59.8235738045,193,61.286547182,1,53.448637049,32.79996254971322,183.4889155292499,174.52763586923336,154.7543973556841,140.941768874741,118.31692101653104,115.32730736508738,118.05921012460362,172.08625778009355,183.26286844772633,185.5802433454504,183.53633980899244,188.42330090672843,17.547778473828032,27.435380864994684,31.190405226793732,27.30028174629064,21.880261861153414,18.013823795037545,18.53667952680716,18.472447086220814,30.35856935380879,29.200301762039185,28.466834928528634,6.84408824556984,7.2242023808514135,0.7113155298685647,1.7371665345159082,2.6505781717535446,1.6498972021833052,1.1700245174216037,1.4774621871119566,1.1149055922657205,1.027936547826466,1.286436404058755,1.224728951512732,3.390167722069174,2.163942842826311,1.9822018537171178,0,0
2015.08.07,4,241,96.5985201703,16,88.5374477908,241,90.906739416,1,81.5408564967,241,78.8107016658,1,71.204763399,241,100.168385582,1,88.6371248932,241,75.9488504001,1,72.6231524362,241,105.098732488,1,79.4056388195,241,52.4155685487,1,61.8661495569,241,114.210740531,1,76.2568190463,241,167.62900482,16,80.6530863877,241,29.4228491528,1,38.171633774,193,72.0764851846,1,51.9574901213,241,63.5080081001,1,57.6664981554,241,59.1532825743,1,50.9693642088,34.58548489473457,174.43792020410135,162.2872023778956,146.20444643469722,134.7739807771709,117.25195504676296,113.58297060291649,115.55007117664339,164.82778538958172,175.78450013043917,177.58652429968552,183.088795898943,188.53079601300897,15.507406359919312,32.00505720241639,33.251946676206764,29.77209699909231,25.486712682508777,17.93945681763723,18.66245214579767,18.72432877155364,27.80701794104956,26.043735118590924,25.182774629190043,9.16547328750518,8.380335772023308,1.076538518251997,1.9872462453153534,2.6472854893367415,2.5847764848438857,2.05575641429365,2.4021825039517246,2.4603560569135037,2.367472411232736,2.2851935331029143,2.0673677619536486,2.0567466177606293,1.7180975456568166,1.5575446409851252,1,1
